Ticker,3/31/14,6/30/14,9/30/14,12/31/14,3/31/15,6/30/15,9/30/15,12/31/15,3/31/16,6/30/16,9/30/16,12/31/16,3/31/17,6/30/17,9/30/17,12/31/17,3/31/18,6/30/18,9/30/18,12/31/18,3/31/19,6/30/19,9/30/19,12/31/19,3/31/20,6/30/20,9/30/20,12/31/20,3/31/21,6/30/21,9/30/21,12/31/21,3/31/22,6/30/22,9/30/22,12/31/22,3/31/23,6/30/23,9/30/23,12/31/23,3/31/24,6/30/24,9/30/24,12/31/24,3/31/25,6/30/25
TER,10.78,-0.36,0.51,1.23,-4.7,3.02,-6.23,13.45,5.22,-10.57,10.95,17.7,22.44,-3.44,24.18,12.28,9.17,-16.71,-2.86,-15.14,26.96,20.26,19.81,18.8,-19.56,49.23,-5.05,54.27,7.44,-0.22,-14.83,49.38,-28.84,-26.27,-12.41,16.23,23.08,3.55,-9.76,8.02,3.97,33.20,27.78,23.12,17.22,14.14
TEVA,,,,,,,,,,,,,-11.48,3.52,-47.02,7.67,-9.82,42.31,-11.43,-28.41,1.69,-41.14,-25.46,42.44,-8.37,37.31,-26.93,7.1,19.59,-14.21,-1.62,-17.76,17.23,-19.91,7.31,13.01,-2.96,-14.92,35.46,2.35,35.15,115.80,65.12,53.66,20.31,11.78
TEX,5.5,-7.22,-22.7,-12.24,-4.63,-12.56,-22.84,3.01,34.63,-18.37,25.11,24.09,-0.41,19.43,20.05,7.11,-22.42,12.78,-5.4,-30.92,16.54,-2.27,-17.29,14.67,-51.78,30.71,3.14,80.22,32.04,3.36,-11.59,4.39,-18.86,-23.25,8.66,43.64,13.25,23.67,-3.69,-0.28,12.08,-8.34,-17.85,-6.37,2.2,17.94
TFC,7.64,-1.84,-5.63,4.51,0.26,3.39,-11.68,6.21,-12.01,7.03,5.93,24.66,-4.93,1.59,3.37,5.92,4.67,-3.07,-3.77,-10.75,7.41,5.59,8.63,5.53,-45.24,21.76,1.33,25.97,21.68,-4.84,5.68,-0.17,-3.16,-16.35,-8.2,-1.17,-20.75,-11,-5.73,29.05,5.58,28.01,31.12,27.77,18.33,8.14
TFSL,2.6,14.72,0.42,3.95,-1.38,14.58,2.56,9.16,-7.75,-0.86,3.43,6.91,-12.71,-6.92,4.27,-7.38,-1.67,7.35,-4.82,7.46,2.11,9.71,-0.28,9.21,-22.41,-6.29,2.66,20.01,15.54,-0.34,-6.11,-6.24,-7.11,-17.29,-5.32,10.85,-12.35,-0.48,-5.97,24.28,-14.5,0.40,2.13,2.33,2.67,2.65
TFX,12.57,-0.46,0.97,8.13,4.42,14.07,-4.99,1.17,17.63,10.76,0.18,-6.06,20.22,7.24,16.47,2.83,2.48,5.19,-0.79,-2.86,16.9,9.59,1.35,12.16,-24.95,25.97,-5.64,22.56,0.35,-0.2,-5.85,-15.36,3.32,-23.97,-19.6,20.32,1.47,-4.45,-18.85,26.95,-9.29,-13.10,-4.96,2.56,7.46,8.52
TG,-20.13,1.74,-21.36,22.16,-10.58,9.95,-40.84,4.13,15.42,2.54,15.32,29.1,-26.88,-13.11,18.03,6.67,-6.51,30.92,-7.87,-26.74,1.77,2.97,17.45,14.5,-30.07,-1.47,-3.44,12.31,-10.12,-8.26,-11.55,-2.96,1.44,-16.6,-5.6,8.26,-10.67,-26.94,-18.89,0,20.52,-28.19,-9.05,2.15,17.06,13.04
TGB,-7.08,26.9,-32,-39.41,-37.86,-14.06,-27.27,-15,64.71,-12.5,-2.04,77.08,55.29,-3.79,45.67,25.95,-50.64,-6.09,-25.93,-40.88,24.74,-10.17,-20.94,14.56,-44.38,85.39,114.14,24.53,30.3,23.26,-10.85,8.47,11.71,-52.84,5.56,28.95,12.93,-13.86,-11.19,10.24,55,71.33,111.26,157.52,-10.6,-38.72
TGI,-15.1,8.11,-6.83,3.34,-11.16,10.5,-36.23,-5.54,-20.81,12.77,-21.46,-4.95,-2.83,22.72,-5.85,-8.57,-7.35,-22.22,18.88,-50.64,65.74,20.15,-0.09,10.45,-73.25,33.28,-27.75,92.93,46.34,12.89,-10.22,-0.54,36.43,-47.43,-35.36,22.47,10.17,6.73,-38.08,116.45,-9.29,24.58,37.57,6.12,16.49,9
TGLS,23.39,14.5,-9.35,-7.31,-8.37,35.81,8.63,0.15,-7.93,-10.59,6.45,1.74,-11.43,-14.1,-27.79,9.21,28.57,-8.04,13.12,-17.9,-9.79,-10.85,25.27,1.48,-53.21,41.19,-2.75,31.13,72.95,78.04,1.54,20.52,-3.63,-30.47,19.6,46.59,36.37,23.12,-36.2,38.68,13.83,-2.86,5.07,20.22,33.46,41.64
TGNA,-7.22,13.43,-1.76,5.13,14.29,2.37,-38.64,11.93,-8.07,-1.24,-5.65,-2.15,19.78,-43.75,-7.49,5.63,-19.11,-4.74,10.23,-9.11,29.71,7.45,2.51,7.47,-34.93,2.58,5.48,18.72,34.98,-0.37,5.12,-5.88,20.69,-6.38,-1.38,2.47,-20.2,-3.96,-10.28,5.01,-2.35,-14.16,-12.6,6.19,2.9,4.62
TGT,9.48,-3.48,3.29,19.07,8.21,2.76,-5.71,-6.17,9.78,-5.25,-8.63,-7.45,-12.32,0.47,7.4,21.06,-2.6,14.64,3.63,-15.69,6.7,7.35,32.26,2.71,-2.27,16.31,20.92,19.02,14.4,25.95,-0.55,-16.16,5.04,-28.55,2.53,0.59,-6.39,-14.42,-20.57,35.68,8.63,3.09,18.49,24.55,26.24,26.26
TGTX,76.92,36.09,13.63,48.45,-2.27,7.17,-39.24,18.35,-28.58,-28.87,27.72,-39.92,150.54,-13.73,17.91,-30.8,73.17,-7.39,-57.41,-26.79,96.1,7.59,-35.09,97.68,-11.35,97.97,37.37,94.39,-7.34,-19.52,-14.2,-42.91,-49.95,-55.31,39.29,99.83,27.13,65.16,-66.34,104.31,-10.95,-28.38,70.81,101.84,115.92,152.98
THC,1.64,9.65,26.52,-14.68,-2.29,16.91,-36.21,-17.93,-4.52,-4.46,-18.02,-34.51,19.34,9.2,-15.05,-7.73,59.96,38.43,-15.22,-39.78,68.26,-28.36,7.07,71.93,-62.14,25.76,35.34,62.91,30.23,28.83,-0.82,22.95,5.23,-38.86,-1.86,-5.41,21.79,36.96,-19.03,14.69,39.09,63.47,34.53,21.24,23.08,22.58
THFF,-7.88,-4.42,-3.85,15.09,0.76,-0.36,-9.54,5.01,0.71,7.04,11.09,29.79,-10.04,-0.42,0.63,-4.73,-8.27,9.01,10.69,-20.02,4.61,-4.38,8.24,5.18,-26.25,9.25,-14.77,23.73,15.86,-9.31,3.01,7.71,-4.44,2.82,1.55,1.97,-18.66,-13.37,4.13,27.27,-10.92,13.58,17.71,16.32,12.12,6.05
THM,84.15,-4.64,-37.36,-0.22,-20,-8.06,-0.6,-40.73,61.54,179.37,1.14,-38.76,-3.67,-8.57,11.46,-19.63,27.91,-8.18,-5.35,8.58,2.5,5.26,-7.14,3.85,-30.74,375.94,-25.28,3.76,-22.46,-1.87,-28.95,-1.47,33.47,-48.01,1.57,-17.95,41.18,-30.17,-15.99,66.19,17.95,17.90,38.61,7.09,3.99,5.04
THMO,66.68,-18.24,-12.23,-16.39,-11.76,-5.56,-37.65,-65.64,6.48,-24.45,33.79,-11.99,-5.8,-2.46,12.3,-15.73,-33,-79.35,-22.55,-16.96,8.99,-3.4,135.94,-33.63,-20.45,58.86,-47.84,-27.93,28.71,-1.49,-25.66,-48.73,-32.67,-59.42,-9.97,-71.37,-18.13,-51.15,7.81,-56.45,18.8,-57.65,-46.33,-36.63,-27.28,-19.67
THO,18.49,-12.98,-0.15,6.54,6.78,-7.13,-3.22,-3.05,22.11,19.56,3.62,30.5,-7.07,9.53,29.3,0.32,-22.33,-10.64,-26.58,-6.49,1.15,-9.52,6.14,27.28,-17.78,72.19,-25.8,43.07,17.01,-16.41,-13.86,-7.23,-19.07,10.16,-3.39,17.01,-17.11,46.15,-23.86,28.53,-12.03,14.43,26.55,23.89,21.63,25
THR,-15.18,13.55,-7.22,-0.94,-0.5,0,-14.62,-17.66,3.78,9.4,2.81,-3.34,9.17,-8.01,-6.16,31.57,-5.32,2.05,12.72,-21.33,20.86,4.65,-10.41,16.62,-43.77,-3.32,-22.92,39.18,24.7,-12.57,1.58,-2.2,-4.31,-13.27,9.68,30.31,24.1,6.74,3.27,18.57,0.46,15.64,-22.21,-25.44,-20.65,-8.58
THRM,29.5,28.02,-4.99,-13.28,37.93,8.71,-18.19,5.52,-12.26,-17.65,-8.26,7.73,15.95,-1.15,-4.25,-14.54,6.93,15.76,15.65,-12.04,-7.8,13.48,-1.78,8.04,-29.26,23.89,5.14,59.46,13.63,-4.13,13.91,7.38,-15.95,-14.55,-20.32,31.29,-7.46,-6.47,-3.98,-3.5,9.97,-12.72,8.11,21.7,13.66,31.03
THS,4.45,11.22,0.54,6.25,-0.6,-4.69,-4,0.86,10.57,18.33,-15.06,-17.2,17.27,-3.51,-17.09,-26.97,-22.62,37.21,-8.87,5.98,27.29,-16.19,2.5,-12.53,-8.97,-0.79,-7.47,4.84,22.95,-14.78,-10.42,1.63,-20.4,29.63,1.43,16.41,2.13,-0.1,-13.5,-4.89,-6.03,-27.27,-17.66,-5.95,3.47,11.99
THTX,48,8.11,22.5,,,,,,,,,,,,,,,,,-25.6,14.45,-31.91,-21.67,-15.96,-23.73,-25.31,44.44,-11.54,39.57,9.66,3.13,-9.09,-15.76,-5.76,-17.56,-1.39,-55.4,0,-74.84,65.27,-8.23,-67.11,-31.51,-3.16,15.89,23.11
TILE,-9.05,-3.57,-13.87,2.03,26.99,17.41,-9.21,-14.82,-4.7,-15.46,8.24,11.14,2.7,3.15,11.45,14.84,0.2,-8.93,1.74,-39.1,7.74,0.07,-4.83,13.37,-59.25,12.61,-13.04,59.09,21.05,22.11,0.32,2.44,-13.17,-8.38,-29.16,9.79,-17.73,8.25,11.6,28.64,33.28,67.01,35.12,16.57,-2.06,-1.71
TIPT,2.18,16,-5.06,-1.94,-18.15,9.35,-11.72,-4.06,-7.17,-3.86,8.39,3.54,18.7,-3.42,-11.35,-4.8,6.72,7.09,-3.68,-14.66,13.24,-0.47,15.56,11.81,-35.87,23.56,-23.26,1.41,78.29,3.91,7.74,38.02,-7.09,-17.35,1.32,28.62,5.27,3.02,11.66,13.13,-8.86,9.86,-1.96,-1.33,2.42,4.32
TISI,5.67,-3.05,-4.79,1.75,-4.01,2.1,-19.3,-0.5,-4.94,-18.27,31.74,19.99,-31.08,-13.31,-43.07,11.61,-7.72,68,-2.6,-34.89,19.45,-12.46,17.82,-11.52,-59.3,-14.31,-1.26,98.18,5.78,-41.89,-55.07,-63.79,102.75,-66.37,42.61,-50.47,4.38,51.46,-16.27,-5.04,9.24,6.99,18.3,16.47,17.79,22.91
TJX,1.78,-9.01,19.2,4.14,-0.59,6.51,4.83,-2.66,6.43,7.78,-10.08,1.06,5.9,-11.5,1.35,11.24,5.56,17.82,12.19,-10.68,10.49,-3.09,10.79,1.78,-18.28,7.75,-2.29,26.06,10.87,-3.08,-4.82,8.99,-14.15,-0.2,18.54,12.95,-3.75,10.19,0.39,11.84,-2.46,30.27,24.71,22.01,18.89,15.49
TK,17.14,10.69,6.6,-23.31,-8.49,-8.05,-30.78,-66.7,-12.26,-17.67,8.13,4.15,13.95,-27.1,33.88,4.37,-13.2,-4.2,-13.03,-50.45,17.37,-12.24,16.28,33,-40.6,-24.05,-7.08,-3.59,48.84,16.25,-1.61,-14.21,0.96,-9.15,24.65,26.46,36.12,-2.27,2.15,15.88,1.82,48.51,27.25,5.15,5.43,-1.93
TKR,6.74,15.41,-37.51,0.68,-1.27,-13.22,-24.83,4,17.14,-8.45,14.61,12.98,13.85,2.32,4.97,1.24,-7.22,-4.5,14.47,-25.14,16.88,17.7,-15.25,29.42,-42.57,40.66,19.19,42.68,4.93,-0.71,-18.82,5.92,-12.4,-12.6,11.29,19.7,15.64,12,-19.71,9.06,9.08,-12.45,-6.43,-1.65,3.15,12.9
TLF,-1.02,-5.8,3.85,-4.81,-1.5,-2.93,-15.93,1.52,-5.31,2.3,8.3,5.19,1.23,8.54,-11.79,-1.29,-8.39,9.86,-5.77,-22.72,5.63,-8.33,-15.45,22.8,-36.95,-5.69,-6.04,0.31,20,30.21,1,1.98,-2.91,-4.6,-23.9,17.08,10.59,-10.21,-0.24,1.19,9.15,6.64,3.9,9.57,15.13,14.48
TLPH,6.19,-14.65,-46.44,22.59,-42.64,9.84,-28.07,26.23,-20,-12.66,44.61,-33.16,21.15,-31.75,113.95,-55.98,3.7,60.71,14.07,-40,50.65,-27.3,-13.04,-4.09,-44.08,2.54,17.36,-12.68,37.1,-18.82,-26.09,-45.08,-49.04,-14.43,-14.45,-45.93,-70.88,68.69,-47.75,26.72,40.14,-19.82,27.04,48.48,2.31,25.25
TLYS,0,-35.75,-4.56,92.98,0.15,-34.23,-19.45,-10.97,-3.08,-9.54,64.32,27.38,-19.73,5.86,22.63,14.99,-21.72,37.33,8.74,-23.8,-5.11,-34.83,32.06,-18.11,-34.47,7.9,2.16,59.61,23.06,22.97,-6.41,-8.21,-30.77,-14.17,16.91,-1.69,-13.68,13.98,-7.71,-4.81,-20.61,-38.67,-33.95,-24.22,-0.49,18.8
TM,-7.4,5.99,-1.78,6.76,11.48,-4.39,-12.31,4.91,-13.59,-5.95,16.07,0.98,-7.32,-3.31,13.47,6.71,2.52,-1.2,-3.46,-6.65,1.67,5.06,8.47,4.5,-14.65,4.74,5.42,16.71,0.96,12.03,1.66,4.25,-2.73,-14.47,-15.49,4.83,3.74,13.45,11.82,2.02,37.25,27.51,0.68,-6.33,-30.1,-20.79
TMO,6.42,-0.17,2.59,3.24,6.7,-1.11,-7.23,15.65,0.58,4.6,6.59,-11.29,8.86,13.59,8.44,0.36,8.73,0.33,17.83,-8.31,22.31,7.29,-2.14,13.04,-15.55,27.93,20.33,10.3,-2.04,12.5,11.57,16.5,-11.23,-7.44,-7.49,8.58,4.66,-9.48,-2.99,4.86,9.5,5.99,12.44,16.9,20.02,21.99
TMP,-4.73,-1.59,-8.51,25.45,-2.62,-0.24,-0.67,5.25,13.96,1.56,17.55,23.73,-14.8,-2.27,9.43,-5.56,-6.87,13.36,-5.46,-7.61,1.41,7.27,-0.58,12.78,-21.53,-9.79,-12.29,24.27,17.14,-6.22,4.32,3.3,-6.35,-7.88,0.72,6.83,-14.66,-15.87,-12.05,22.94,-16.5,-12.21,-1.13,7.55,19.45,24.57
TMQ,-38.05,-23.62,24.74,-50.25,-0.33,3.33,-11.13,-38.29,2.94,48,10.04,-1.75,-18.57,43.86,60.06,-22.86,85.19,-12.67,38.17,22.65,-0.9,21.82,-33.96,1.69,-15,22.88,11.7,-8.1,11.4,29.77,-26.52,-17.07,-43.53,3.13,-33.94,-10.09,-2.89,-14.01,-0.41,-12.68,0.94,2.44,-2.49,12.67,18.21,15.39
TMUS,-1.81,1.79,-14.13,-6.69,17.63,22.34,2.68,-1.73,-2.1,12.98,7.97,23.1,12.31,-6.15,1.72,3,-3.89,-2.11,17.46,-9.36,8.63,7.29,6.24,-0.44,6.99,24.14,9.8,17.92,-7.09,15.6,-11.79,-9.22,10.67,4.82,-0.28,4.35,3.46,-4.1,0.83,14.48,1.8,26.84,32.39,32.23,29.52,21.57
TNC,-3.23,16.31,-12.09,7.57,-9.42,-0.05,-14.02,0.14,-8.5,4.64,20.29,9.88,2.04,1.58,-10.3,9.74,-6.81,16.69,-3.86,-31.39,19.15,-1.43,15.52,10.21,-25.63,12.18,-7.15,16.25,13.85,-0.05,-7.39,9.59,-2.76,-24.81,-4.54,8.86,11.3,18.36,-8.58,25,31.2,21.37,-4.57,-7.09,-13.81,-6.15
TNK,-9.92,21.19,-13.05,35.66,13.44,15.16,4.39,-0.29,-46.66,-18.8,-15.1,-10.67,-9.29,-8.29,-13.83,-13.58,-15,-1.68,-15.58,-6.05,4.54,31.94,1.56,130.48,-7.22,-42.36,-15.44,1.57,26.25,3.74,0.76,-24.98,26.97,27.38,56.21,11.87,39.34,-10.95,8.89,20.03,16.89,79.99,72.1,47.19,29.59,20.8
TNL,-0.62,3.4,7.32,5.54,5.49,-9.46,-12.22,1.04,5.2,-6.8,-5.48,13.43,10.37,19.12,4.98,9.92,-1.24,-61.31,-2.06,-17.34,12.97,8.42,4.83,12.32,-58.02,29.86,9.16,45.84,36.34,-2.8,-8.28,1.36,4.83,-33,-12.11,6.68,7.69,2.91,-8.95,6.43,25.25,11.50,10.56,9.92,8.98,13.17
TNXP,0.97,37.85,-52.26,-14.74,8.22,41.93,-41.03,44.99,-68.58,-17.43,-64.95,-32.6,-0.66,-7.28,5.31,-24.34,-13.06,48.36,-86.72,-62.77,9.55,-43.15,-71.12,-70.42,-39.32,-14.01,37.59,-19.64,89.63,-13.28,-45.85,-40.49,-35.64,-78.55,-66.19,-27.03,51.64,-57.23,-65.51,-26.06,-53.85,-98.62,-79.41,-62.23,-51.22,-46.3
TOL,-6.83,-4.53,-2.26,8.36,2.66,9.51,-7.58,-23.21,-1.16,2.6,-2.03,14.29,14.76,7.22,19.31,1.17,-9.49,-16.37,-4.54,9.74,3.14,-5.59,10.56,11.54,-45.85,59.03,10.68,20.86,22.7,-5.47,1.52,-1.99,-21.37,6.06,-12.4,38.09,7.43,25.69,-11.98,40.5,19.89,77.65,50.09,31.4,16.07,7.9
TOMZ,-19.05,-11.76,0,-10,85.19,24,-43.55,54.29,1.85,-21.82,-32.56,-6.9,-48.15,-28.57,60,-37.5,40,-21.43,-9.09,20,0,-8.33,18.18,-15.38,436.36,116.95,-30.27,-35.99,-11.38,-28.89,-52.6,20.88,-44.97,-21.59,-0.28,-30.7,35.57,-0.3,33.83,13.48,-32.67,31.88,52.53,60.31,77.92,77.31
TOON,-15.56,-22.37,-32.2,-5.5,48.15,-21.43,-30.45,-28.76,19.27,66.92,-5.53,-12.03,-30.87,-8.56,20.47,-33.98,2.94,-15,-13.87,4.88,-8.37,-29.44,-53.81,-57.53,3.48,697.31,-47.11,15.97,40.58,-5.15,-26.09,-22.79,-2.86,-25.78,-20.55,-22.68,-41.29,-30.04,-26.7,-0.71,-1.44,-46.07,-49.13,-56.95,-24.41,-10.87
TOVX,67.97,-33.07,3.49,-17.98,50,30.14,-20.35,0.88,3.06,-23.73,-4.44,-55.66,-17.3,-10.34,65,-45.56,-37.32,-24.94,-68.92,-78.46,21.23,-18.99,-17.51,11.73,-36.58,58.97,-7.12,-19.32,78.12,-11.7,-23.72,-40.76,4.81,-25.24,-53.77,-53.85,53.41,43.27,-46.1,-20.22,9.07,-76.37,-27.2,-5.8,-1.57,9.58
TPC,9.01,10.71,-16.82,-8.83,-2.99,-7.58,-23.73,1.7,-7.17,51.54,-8.83,30.41,13.57,-9.59,-1.22,-10.74,-13.02,-16.33,1.9,-15.05,7.2,-18.98,3.32,-10.26,-47.74,81.25,-8.62,16.35,46.33,-26.91,-6.28,-4.7,-12.69,-18.7,-37.13,36.78,-18.28,15.88,9.51,16.22,58.9,204.62,99.71,105.79,49.31,-19.61
TPL,29.51,23.64,20.19,-38.68,22.75,3.89,-6.8,-6.65,11.14,15.9,41.91,24,-5.73,5.02,37.55,10.52,13.16,37.58,24.05,-37.21,42.84,1.72,-17.46,20.27,-51.36,56.49,-24.07,61,118.63,0.65,-24.4,3.27,8.27,10.05,19.44,31.9,-27.44,-22.61,38.52,-13.77,10.37,67.32,64.17,72.35,67,53.58
TPR,-11.73,-30.6,5.4,2.17,11.29,-12.56,-21.15,14.64,18.47,5.3,-10.24,-4.21,18.02,14.54,-14.91,9.81,18.95,-11.21,7.62,-32.74,-3.9,-2.34,-18.09,3.42,-48.25,-9.78,30.36,88.57,35.49,2.06,-10.88,6.79,-11.06,-14.65,-7.75,33.94,13.21,-0.72,-32.83,28.03,28.99,-0.02,3.25,10.16,15.58,19.47
TPST,-2.19,2.57,81.03,166.39,-21.46,-16.7,-70.65,15.08,-2.87,-45.1,37.43,-78.63,22.22,-16.58,-8.97,-1.41,-42.07,11.89,-19.57,-27.38,88.68,-22.93,-38.49,-5.2,-21.66,-66.67,-7.39,31.29,-43.93,-37.89,29.43,-63.51,-35.98,-36.39,-19.07,-33.91,101.74,-45.26,-75.98,1342.62,-11.14,72.44,-33.39,-61.94,-67.26,-54.51
TPX,-6.09,17.82,-5.91,-2.25,5.16,14.13,8.39,-1.36,-13.73,-9,2.57,20.34,-31.96,14.92,20.84,-2.84,-27.76,6.09,10.1,-21.74,39.3,27.22,5.22,12.77,-49.79,64.6,23.95,21.09,35.41,7.19,18.42,1.34,-40.63,-23.46,12.96,42.21,15.03,1.47,8.16,17.6,11.48,18.14,5.12,9.33,11.47,22.26
TR,-6.91,-1.36,-3.86,9.9,13.99,-4.75,-3.16,0.96,13.93,10.27,-4.41,7.93,-3.22,-6.69,9.04,-4.21,-16.67,4.75,-5.19,14.19,14.84,-0.83,0.57,-8.08,8.49,-4.7,-9.83,-3.88,11.55,2.35,-10.26,19.06,-3.51,1.11,-5.85,27.91,5.5,-21.15,-15.68,11.32,-0.75,-11.08,9.95,21.93,25.63,21.3
TRAK,-10.73,20.07,-9.46,-8.52,52.77,-10.09,-14.69,12.68,-24.1,-0.77,31.55,7.63,-2.76,-1.62,0,-21.4,-8.38,-9.71,27.85,-40.89,33.84,-32.92,7.65,-12.31,-24.9,11.32,16.55,-2.84,27.56,-9.82,-1.09,6.42,-8.97,-16.67,21.59,-7.48,26.87,60.67,-13.18,14.27,58.34,109.92,65.23,32.69,4.8,-11.07
TRC,-7.97,-4.85,-12.89,5.06,-10.22,-2.8,-15.17,-12.2,7.42,14.92,2.88,4.56,-13.92,-5.71,2.23,-1.61,11.32,5.15,-10.66,-23.63,6.15,-5.74,2.29,-5.83,-12.02,2.42,-1.74,2.12,15.85,-9.14,16.77,7.43,-4.3,-15.01,-7.22,30.83,-3.03,-5.8,-5.75,6.04,-10.41,-0.87,3.14,2.62,1.4,0.64
TREE,-5.48,-6.12,23.16,34.69,15.87,40.35,18.34,-4.03,9.52,-9.66,9.71,4.58,23.68,37.38,41.96,39.27,-3.61,-34.85,7.62,-4.58,60.11,19.48,-26.09,-2.25,-39.56,57.88,6,-10.79,-22.2,-0.53,-34.01,-12.32,-2.39,-63.38,-45.55,-10.6,24.99,-17.07,-29.9,95.61,39.64,88.10,87.21,73.76,59.07,47.99
TREX,-8.01,-21.21,19.96,23.16,28.07,-9.36,-32.57,14.14,25.99,-6.28,30.72,9.67,7.75,-2.5,33.12,20.34,0.35,15.09,22.99,-22.89,3.64,16.55,26.82,-1.15,-10.84,62.3,10.09,16.93,9.34,11.66,-0.27,32.47,-51.62,-16.7,-19.26,-3.66,14.98,34.7,-5.99,34.33,20.49,13.06,17.07,18.72,1.36,11.04
TRGP,12.58,40.61,-2.44,-22.12,-9.67,-6.86,-42.26,-47.48,10.35,41.13,16.54,14.17,6.83,-24.54,4.65,2.37,-9.13,12.48,13.78,-36.03,15.35,-5.51,2.32,1.64,-83.08,190.45,-30.09,88.03,20.36,40,10.71,6.16,44.47,-20.94,1.12,21.81,-0.75,4.32,12.64,1.34,28.92,69.22,59.49,55.65,41.25,33.07
TRI,-9.57,6.32,0.14,10.79,0.55,-6.14,5.75,-5.99,6.95,-0.15,2.38,5.8,-1.26,7.08,-0.89,-4.99,-11.33,4.32,13.29,5.76,22.54,8.88,3.76,7.06,-5.22,0.16,17.36,2.66,6.94,13.42,11.24,8.27,-9,-4.26,-1.53,11.16,14.07,-0.03,-9.35,19.54,6.57,24.92,15.89,13.57,10.72,7.16
TRIB,-3.62,-4.95,-20.67,-4.16,9.94,-6.18,-36.66,2.8,-0.85,-2.74,16.58,-47.66,-13.87,0.67,-6.5,-9.09,0.98,-2.91,-20,-42.75,24.45,-42.11,-26.67,-14.6,6.44,98.18,-7.34,88.61,-1.31,-21.81,-26.53,-33.8,-25.87,15.57,-12.57,-7.56,-5.05,1.17,-22.71,-41.63,-4.9,70.55,457.66,65.49,125.32,7.95
TRIP,9.37,19.95,-15.87,-18.33,11.4,4.77,-27.68,35.27,-21.99,-3.31,-1.74,-26.61,-6.92,-11.49,6.1,-14.98,18.66,36.24,-8.33,5.62,-4.62,-10.03,-16.44,-21.46,-42.76,9.32,3.05,46.91,86.9,-25.08,-16,-19.47,-0.51,-34.37,24.04,-18.57,10.46,-16.97,0.55,29.86,29.08,8.00,25.05,12.28,-5.8,-9.65
TRMK,-5.55,-2.6,-6.7,6.53,-1.06,2.88,-7.25,-0.56,-0.04,7.9,10.91,29.35,-10.83,1.16,2.99,-3.8,-2.2,4.72,3.13,-15.51,18.29,-1.13,2.59,1.17,-32.48,5.24,-12.68,27.56,23.25,-8.5,4.61,0.74,-6.38,-3.95,4.93,13.97,-29.25,-14.49,2.89,28.3,0.82,42.23,-7.83,49.39,3.71,-13.99
TRN,32.19,21.33,6.86,-40.05,26.78,-25.57,-14.23,5.96,-23.77,1.42,30.21,14.81,-4.36,5.57,13.81,17.43,-12.89,5,6.95,-43.8,5.54,-4.51,-5.16,12.55,-27.45,32.48,-8.41,35.33,7.96,-5.62,1.04,11.15,13.77,-29.51,-11.85,38.5,-17.62,5.54,-5.29,9.2,4.74,16.37,12.34,17.98,16.35,14.59
TRNO,6.84,2.22,-2.59,9.56,10.52,-13.6,-0.3,15.17,3.67,10.32,6.34,3.56,-1.72,20.21,7.49,-3.1,-1.57,9.16,0.08,-6.71,19.53,16.65,4.18,5.97,-4.41,1.72,4.03,6.85,-1.26,11.68,-2,34.89,-13.18,-24.74,-4.92,7.32,13.59,-6.97,-5.49,10.33,5.95,-1.53,5.57,9.47,12.82,15.7
TRNS,17.62,11.31,-12.29,7.62,-1.64,0.83,-1.45,-7.66,15.19,0.62,2.45,3.83,15.35,-3.32,12.4,5.15,9.44,20.77,20.9,-20.61,26.68,11.36,-2.97,28.19,-20.33,-9.11,26.59,13.19,60.97,8.33,11.98,44.03,-20.12,-17.06,10.45,2.94,24.02,0.52,8.91,13.3,3.51,37.18,31.75,16.92,21.32,18.82
TROW,-1.7,2.5,-7.12,9.52,-5.68,-4.01,-10.65,2.94,2.76,-0.67,-8.87,13.17,-9.45,8.89,22.15,15.75,2.9,7.52,-5.95,-15.44,8.45,9.58,4.14,6.64,-19.85,26.47,3.82,18.07,13.35,15.37,-0.64,-0.03,-23.11,-24.86,-7.57,3.86,3.52,-0.78,-6.38,2.69,13.21,2.94,21.49,33.18,25.96,20.52
TROX,3.03,13.17,-3.16,-8.33,-14.87,-28.04,-70.13,-10.53,63.43,-30.99,112.47,10.03,78.95,-18.05,39.55,-2.8,-10.09,6.72,-39.28,-34.9,69.02,-2.81,-35.05,37.59,-56.39,44.98,9,85.77,25.17,22.4,10.04,-2.52,-17.64,-15.11,-27.08,11.92,4.89,-11.61,5.74,5.36,22.53,23.45,39.63,43.47,40.5,35.49
TRP,-0.31,4.83,7.98,-4.72,-12.99,-4.92,-22.26,3.2,20.62,15.03,5.17,-5.07,2.21,3.29,3.69,-1.6,-15.07,4.58,-6.34,-11.76,25.88,10.19,4.58,2.93,-16.9,-3.25,-1.96,-3.09,12.35,8.24,-2.89,-3.22,21.23,-8.17,-22.24,-1.07,-2.38,3.86,-14.85,13.6,2.84,-6.21,-3.7,0.09,3.25,6.65
TRS,-16.77,14.85,-36.19,28.61,-1.6,-3.86,-44.76,14.07,-6.06,2.74,3.39,26.28,-11.7,0.48,29.5,-0.93,-1.87,12,3.4,-10.23,10.77,2.45,-1.03,2.48,-26.46,3.68,-4.8,38.9,-4.26,0.03,6.69,14.34,-13.27,-13.71,-9.46,10.65,0.43,-1.33,-9.93,2.3,5.53,-7.02,7.25,16.76,24.21,32.29
