Ticker,Name,Industry,Sector,PE Ratio,Forward PE,DividendYield,Target Price,Percent From Target,Total Return,Exchange,Last Price,Market Cap. (USD),IV,ETF,Sharpe Ratio,S&P 500,DJIA,Nasdaq 100,200 Day MAV,Price Above 200 MAV
SMBC,"Southern Missouri Bancorp, Inc.",Banks—Regional,Financial Services,12.85,10.38,1.65,58.67,3.31,4.96,NGM,56.79,"640,460,608",69.56,,0.07,,,,46.39305,YES
SMBK,"SmartFinancial, Inc.",Banks—Regional,Financial Services,19.86,13.48,1.08,29.54,-2.15,-1.07,NYQ,30.19,"510,941,600",38.58,,-0.03,,,,23.60195,YES
SMCI,"Super Micro Computer, Inc.",Computer Hardware,Technology,21.92,10.02,0.00,831.15,88.68,88.68,NMS,440.5,"25,794,138,112",72.13,XLK,1.23,S&P 500,,Nasdaq 100,698.2698,NO
SMG,The Scotts Miracle-Gro Company,Agricultural Inputs,Basic Materials,0.00,19.89,3.63,77.4,3.68,7.31,NYQ,74.65,"4,241,695,232",35.12,,0.21,,,,65.905,YES
SMP,"Standard Motor Products, Inc.",Auto Parts,Consumer Cyclical,12.74,10.06,3.48,42,22.06,25.54,NYQ,34.41,"747,140,864",45.2,,0.56,,,,33.5135,YES
SMSI,"Smith Micro Software, Inc.",Software—Application,Technology,0.00,7.46,0.00,8.17,742.44,742.44,NCM,0.9698,"10,701,840",105.63,,7.03,,,,3.33295,NO
SMTC,Semtech Corporation,Semiconductors,Technology,0.00,28.44,0.00,55.6,18.47,18.47,NMS,46.93,"3,530,417,152",55.51,,0.33,,,,29.50525,YES
SNA,Snap-on Incorporated,Tools & Accessories,Industrials,14.88,14.36,2.65,282.99,-1.19,1.46,NYQ,286.4,"15,088,324,608",28.1,,0.05,S&P 500,,,278.26666,YES
SNBR,Sleep Number Corporation,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.00,31.40,0.00,13.67,-29.79,-29.79,NMS,19.47,"435,251,840",88.85,,-0.34,,,,13.25875,YES
SNCR,"Synchronoss Technologies, Inc.",Software—Infrastructure,Technology,0.00,6.74,0.00,23.67,86.82,86.82,NCM,12.67,"137,066,592",101.67,,0.85,,,,8.6643,YES
SNEX,StoneX Group Inc.,Capital Markets,Financial Services,10.55,11.35,0.00,90,7.19,7.19,NMS,83.96,"2,669,197,568",48.19,,0.15,,,,72.2132,YES
SNPS,"Synopsys, Inc.",Software—Infrastructure,Technology,53.27,34.58,0.00,642.06,24.54,24.54,NMS,515.54,"79,211,061,248",35.55,XLK,0.69,S&P 500,,Nasdaq 100,551.4735,NO
SNV,Synovus Financial Corp.,Banks—Regional,Financial Services,27.93,9.90,3.38,50.15,10.15,13.53,NYQ,45.53,"6,555,044,864",35.61,,0.38,,,,39.3034,YES
SNX,TD SYNNEX Corporation,Electronics & Computer Distribution,Technology,16.64,9.09,1.38,137.99,16.33,17.71,NYQ,118.62,"10,137,229,312",31.83,,0.56,,,,112.82275,YES
SO,The Southern Company,Utilities—Regulated Electric,Utilities,21.18,20.49,3.24,87.1,-1.84,1.40,NYQ,88.735,"97,126,670,336",18.32,XLU,0.08,S&P 500,,,75.75675,YES
SOHU,Sohu.com Limited,Electronic Gaming & Multimedia,Communication Services,0.00,-5.02,0.00,18.07,18.88,18.88,NMS,15.2,"502,340,224",51.64,,0.37,,,,11.8857,YES
SOLV,Solventum Corporation,Health Information Services,Healthcare,31.12,13.08,0.00,63.25,-13.15,-13.15,NYQ,72.83,"12,578,542,592",34.69,,-0.38,S&P 500,,,59.802017,YES
SON,Sonoco Products Company,Packaging & Containers,Consumer Cyclical,14.88,9.53,3.78,60,8.72,12.50,NYQ,55.19,"5,422,848,000",20.87,,0.60,,,,55.7251,NO
SONY,Sony Group Corporation,Consumer Electronics,Technology,16.48,15.24,0.63,117.51,25.78,26.41,NYQ,93.425,"113,000,341,504",25.77,,1.02,,,,88.502,YES
SPB,"Spectrum Brands Holdings, Inc.",Household & Personal Products,Consumer Defensive,23.72,16.72,1.83,105,12.92,14.75,NYQ,92.985,"2,606,425,344",32.05,,0.46,,,,84.56515,YES
SPG,"Simon Property Group, Inc.",REIT—Retail,Real Estate,21.18,25.64,4.99,166.47,-0.12,4.87,NYQ,166.665,"62,480,539,648",24.65,XLRE,0.20,S&P 500,,,148.96005,YES
SPGI,S&P Global Inc.,Financial Data & Stock Exchanges,Financial Services,49.75,32.18,0.70,546.17,4.05,4.75,NYQ,524.89,"164,290,576,384",22.37,XLF,0.21,S&P 500,,,448.0233,YES
SPH,"Suburban Propane Partners, L.P.",Utilities—Regulated Gas,Utilities,11.79,7.93,7.34,16.5,-6.73,0.61,NYQ,17.69,"1,133,431,936",22.51,,0.03,,,,18.9821,NO
SPNS,Sapiens International Corporation N.V.,Software—Application,Technology,29.45,22.93,1.64,38.6,6.56,8.20,NMS,36.225,"2,018,935,040",81.6,,0.10,,,,32.07805,YES
SPR,"Spirit AeroSystems Holdings, Inc.",Aerospace & Defense,Industrials,0.00,32.83,0.00,35.65,8.59,8.59,NYQ,32.83,"3,828,634,880",122.89,,0.07,,,,31.92865,YES
SPSC,"SPS Commerce, Inc.",Software—Application,Technology,101.29,50.00,0.00,225.22,15.21,15.21,NMS,195.49,"7,330,953,216",38.63,,0.39,,,,187.7957,YES
SPTN,SpartanNash Company,Food Distribution,Consumer Defensive,16.54,10.63,3.99,22.67,3.05,7.04,NMS,22,"742,383,424",33,,0.21,,,,20.7466,YES
SPXC,"SPX Technologies, Inc.",Building Products & Equipment,Industrials,46.95,26.17,0.00,162.67,0.42,0.42,NYQ,161.99,"7,499,359,744",38.77,,0.01,,,,126.0522,YES
SQNS,Sequans Communications S.A.,Semiconductors,Technology,0.00,-3.98,0.00,3,201.45,201.45,NYQ,0.9952,"61,875,164",219.61,,0.92,,,,1.2335,NO
SR,Spire Inc.,Utilities—Regulated Gas,Utilities,16.27,14.63,4.52,68.44,2.62,7.14,NYQ,66.695,"3,851,669,504",18.56,,0.38,,,,61.68525,YES
SRCE,1st Source Corporation,Banks—Regional,Financial Services,11.84,11.94,2.38,63.83,4.45,6.83,NMS,61.11,"1,497,946,624",33.42,,0.20,,,,53.37415,YES
SRCL,"Stericycle, Inc.",Waste Management,Industrials,158.27,22.36,0.00,61.77,0.07,0.07,NMS,61.725,"5,730,326,528",30.47,,0.00,,,,53.0004,YES
SRDX,"Surmodics, Inc.",Medical Devices,Healthcare,0.00,-84.04,0.00,43,8.86,8.86,NMS,39.5,"563,546,496",16.72,,0.53,,,,35.4356,YES
SRE,Sempra,Utilities—Diversified,Utilities,17.66,16.05,2.99,88.06,6.52,9.51,NYQ,82.67,"52,342,177,792",16.7,XLU,0.57,S&P 500,,,74.8094,YES
SRI,"Stoneridge, Inc.",Auto Parts,Consumer Cyclical,178.36,20.47,0.00,24.25,94.23,94.23,NYQ,12.485,"345,556,064",46.85,,2.01,,,,16.37255,NO
SRPT,"Sarepta Therapeutics, Inc.",Biotechnology,Healthcare,170.39,11.69,0.00,188.73,47.74,47.74,NMS,127.745,"12,186,860,544",41.69,,1.15,,,,126.18735,YES
SSB,SouthState Corporation,Banks—Regional,Financial Services,16.31,13.46,2.18,106.28,4.45,6.63,NYQ,101.75,"7,758,102,016",64.84,,0.10,,,,83.201,YES
SSD,"Simpson Manufacturing Co., Inc.",Lumber & Wood Production,Basic Materials,24.87,21.17,0.60,192.33,-0.58,0.02,NYQ,193.46,"8,156,796,416",35.58,,0.00,,,,182.92465,YES
SSNC,"SS&C Technologies Holdings, Inc.",Software—Application,Technology,27.61,13.32,1.33,78.9,3.18,4.51,NMS,76.47,"18,769,723,392",30.65,,0.15,,,,64.1061,YES
SSP,The E.W. Scripps Company,Broadcasting,Communication Services,0.00,-5.04,0.00,7.95,293.56,293.56,NMS,2.02,"173,957,952",140.63,,2.09,,,,4.33115,NO
SSRM,SSR Mining Inc.,Gold,Basic Materials,0.00,13.52,4.90,5.68,-2.32,2.58,NMS,5.815,"1,179,421,568",61.4,,0.04,,,,6.2882,NO
SSSS,SuRo Capital Corp.,Asset Management,Financial Services,0.00,-6.30,0.00,6.42,66.94,66.94,NMS,3.8457,"89,904,776",42.72,,1.57,,,,4.016,NO
SSTK,"Shutterstock, Inc.",Internet Content & Information,Communication Services,27.37,7.20,3.37,53.25,48.54,51.91,NYQ,35.85,"1,269,746,048",55.22,,0.94,,,,42.412,NO
SSYS,Stratasys Ltd.,Computer Hardware,Technology,0.00,24.13,0.00,11.29,50.94,50.94,NMS,7.48,"532,067,360",64.5,,0.79,,,,10.39535,NO
ST,Sensata Technologies Holding plc,Scientific & Technical Instruments,Technology,608.42,9.46,1.35,44.81,22.75,24.10,NYQ,36.505,"5,510,722,048",31.01,,0.78,,,,36.828,NO
STAA,STAAR Surgical Company,Medical Instruments & Supplies,Healthcare,94.67,36.75,0.00,49.54,58.58,58.58,NGM,31.24,"1,536,639,360",54.41,,1.08,,,,37.55275,NO
STAG,"STAG Industrial, Inc.",REIT—Industrial,Real Estate,38.38,44.36,3.74,41.83,4.78,8.52,NYQ,39.92,"7,424,201,216",28.41,,0.30,,,,37.5263,YES
STC,Stewart Information Services Corporation,Insurance—Property & Casualty,Financial Services,48.43,13.49,2.65,77.33,2.36,5.01,NYQ,75.55,"2,091,156,096",39.12,,0.13,,,,63.4564,YES
STE,STERIS plc,Medical Devices,Healthcare,42.48,23.84,0.96,247.3,3.03,3.99,NYQ,240.02,"23,669,981,184",36.02,XLV,0.11,S&P 500,,,223.56876,YES
STGW,Stagwell Inc.,Advertising Agencies,Communication Services,0.00,8.56,0.00,7.88,8.24,8.24,NMS,7.28,"1,917,421,056",52.36,,0.16,,,,6.4397,YES
STKL,SunOpta Inc.,Beverages—Non-Alcoholic,Consumer Defensive,0.00,30.91,0.00,9.4,38.24,38.24,NMS,6.8,"797,959,616",50.64,,0.76,,,,5.85425,YES
STLD,"Steel Dynamics, Inc.",Steel,Basic Materials,9.47,12.06,1.60,131.52,10.72,12.32,NMS,118.79,"18,331,197,440",36.29,XLB,0.34,S&P 500,,,126.20495,NO
STM,STMicroelectronics N.V.,Semiconductors,Technology,7.70,12.83,1.29,41.47,41.68,42.97,NYQ,29.27,"26,847,672,320",39.93,,1.08,,,,41.1821,NO
STN,Stantec Inc.,Engineering & Construction,Industrials,36.09,22.27,0.77,92.69,14.66,15.43,NYQ,80.84,"9,240,254,464",24.82,,0.62,,,,81.69195,NO
STNG,Scorpio Tankers Inc.,Oil & Gas Midstream,Energy,5.51,5.73,2.30,92.71,31.56,33.86,NYQ,70.47,"3,577,113,600",33.99,,1.00,,,,71.11635,NO
STRA,"Strategic Education, Inc.",Education & Training Services,Consumer Defensive,19.33,16.87,2.57,135,43.43,46.00,NMS,94.12,"2,317,516,800",34.81,,1.32,,,,102.52095,NO
STRL,"Sterling Infrastructure, Inc.",Engineering & Construction,Industrials,28.15,24.07,0.00,141.33,-3.44,-3.44,NMS,146.36,"4,498,081,792",48.97,,-0.07,,,,103.4682,YES
STT,State Street Corporation,Asset Management,Financial Services,16.46,9.83,3.49,92.36,3.54,7.03,NYQ,89.2,"26,636,902,400",26.74,XLF,0.26,S&P 500,,,76.5355,YES
STWD,"Starwood Property Trust, Inc.",REIT—Mortgage,Real Estate,19.20,10.56,9.24,22.57,6.84,16.08,NYQ,21.125,"7,322,242,048",14.24,,1.13,,,,19.9808,YES
STX,Seagate Technology Holdings plc,Computer Hardware,Technology,65.89,11.45,2.77,115.85,11.29,14.06,NMS,104.1,"21,912,008,704",33.86,,0.42,S&P 500,,,92.9453,YES
STXS,"Stereotaxis, Inc.",Medical Instruments & Supplies,Healthcare,0.00,-10.97,0.00,4.5,127.85,127.85,ASE,1.975,"167,196,208",105,,1.22,,,,2.17305,NO
STZ,"Constellation Brands, Inc.",Beverages—Brewers,Consumer Defensive,18.54,16.42,1.61,296.97,19.29,20.90,NYQ,248.94,"45,367,820,288",24.58,XLP,0.85,S&P 500,,,251.21545,NO
SU,Suncor Energy Inc.,Oil & Gas Integrated,Energy,8.83,9.69,4.35,44.85,18.73,23.08,NYQ,37.775,"48,074,354,688",27.66,,0.83,,,,36.44605,YES
SUI,"Sun Communities, Inc.",REIT—Residential,Real Estate,276.79,66.94,2.63,140,-2.73,-0.10,NYQ,143.93,"18,659,659,776",24.41,,0.00,,,,126.78815,YES
SUP,"Superior Industries International, Inc.",Auto Parts,Consumer Cyclical,0.00,4.04,0.00,6,103.39,103.39,NYQ,2.95,"85,214,000",59.66,,1.73,,,,3.30575,NO
SUPN,"Supernus Pharmaceuticals, Inc.",Drug Manufacturers—Specialty & Generic,Healthcare,356.44,17.63,0.00,39.25,22.35,22.35,NGM,32.08,"1,767,781,376",63.95,,0.35,,,,29.7461,YES
SVC,Service Properties Trust,REIT—Hotel & Motel,Real Estate,0.00,-5.39,17.20,5.83,17.57,34.77,NMS,4.9588,"822,610,304",36.04,,0.96,,,,6.28635,NO
SVM,Silvercorp Metals Inc.,Silver,Basic Materials,14.82,11.77,0.63,5.26,31.43,32.06,ASE,4.002,"869,634,560",62.04,,0.52,,,,3.20205,YES
SW,Smurfit Westrock Plc,Packaging & Containers,Consumer Cyclical,0.00,12.11,4.04,57.47,17.14,21.18,NYQ,49.06,"25,478,035,456",32.37,,0.65,S&P 500,,,45.02,YES
SWBI,"Smith & Wesson Brands, Inc.",Aerospace & Defense,Industrials,18.20,10.69,3.92,18.67,38.60,42.52,NMS,13.47,"604,160,512",42.94,,0.99,,,,15.0075,NO
SWK,"Stanley Black & Decker, Inc.",Tools & Accessories,Industrials,0.00,18.94,3.13,104.36,-3.04,0.09,NYQ,107.63,"16,570,607,616",30.1,,0.00,S&P 500,,,91.84475,YES
SWKS,"Skyworks Solutions, Inc.",Semiconductors,Technology,20.53,15.46,2.91,115.83,16.55,19.46,NMS,99.38,"15,872,575,488",36.34,,0.54,S&P 500,,,103.84675,NO
SWN,Southwestern Energy Company,Oil & Gas Integrated,Energy,0.00,5.84,0.00,7.68,16.34,16.34,NYQ,6.6013,"7,281,101,312",30.92,,0.53,,,,6.8031,NO
SWX,"Southwest Gas Holdings, Inc.",Utilities—Regulated Gas,Utilities,29.17,20.17,3.38,79.67,7.95,11.33,NYQ,73.805,"5,290,874,880",65.68,,0.17,,,,69.7729,YES
SXC,"SunCoke Energy, Inc.",Coking Coal,Basic Materials,11.00,11.80,5.99,12,47.33,53.32,NYQ,8.145,"684,511,360",39.06,,1.37,,,,10.18135,NO
SXI,Standex International Corporation,Specialty Industrial Machinery,Industrials,29.11,20.49,0.68,194,7.82,8.50,NYQ,179.93,"2,141,940,608",28.35,,0.30,,,,165.7719,YES
SXT,Sensient Technologies Corporation,Specialty Chemicals,Basic Materials,38.08,22.92,2.14,86.5,9.73,11.87,NYQ,78.83,"3,340,405,504",36.83,,0.32,,,,70.386,YES
SYBT,"Stock Yards Bancorp, Inc.",Banks—Regional,Financial Services,18.05,16.64,1.98,65.3,1.64,3.62,NMS,64.244,"1,889,133,440",71.41,,0.05,,,,50.0856,YES
SYF,Synchrony Financial,Credit Services,Financial Services,7.13,8.62,2.05,55.14,8.08,10.13,NYQ,51.02,"20,164,483,072",34.88,,0.29,S&P 500,,,42.98135,YES
SYK,Stryker Corporation,Medical Devices,Healthcare,40.64,26.99,0.89,377.65,3.72,4.61,NYQ,364.1,"138,749,411,328",22.3,XLV,0.21,S&P 500,,,334.673,YES
SYNA,Synaptics Incorporated,Semiconductors,Technology,24.25,12.94,0.00,102.14,33.31,33.31,NMS,76.62,"3,058,731,776",46.63,,0.71,,,,94.3143,NO
SYY,Sysco Corporation,Food Distribution,Consumer Defensive,19.04,14.93,2.74,84.86,14.58,17.32,NYQ,74.06,"36,406,960,128",19.67,XLP,0.88,S&P 500,,,75.9155,NO
T,AT&T Inc.,Telecom Services,Communication Services,12.26,9.40,5.11,21.31,-0.12,4.99,NYQ,21.336,"152,984,240,128",21.37,XLC,0.23,S&P 500,,,17.8545,YES
TAC,TransAlta Corporation,Utilities—Independent Power Producers,Utilities,6.63,29.94,1.91,10.85,16.92,18.83,NYQ,9.28,"2,768,066,304",36.17,,0.52,,,,7.38935,YES
TACT,TransAct Technologies Incorporated,Computer Hardware,Technology,0.00,-113.43,0.00,6.75,48.78,48.78,NGM,4.537,"45,362,336",65.21,,0.75,,,,5.2776,NO
TAL,TAL Education Group,Education & Training Services,Consumer Defensive,101.75,18.09,0.00,13.74,68.80,68.80,NYQ,8.14,"4,918,863,872",51.39,,1.34,,,,11.29495,NO
TAP,Molson Coors Beverage Company,Beverages—Brewers,Consumer Defensive,10.15,9.41,3.18,59.83,8.17,11.35,NYQ,55.31,"11,465,154,560",24.78,XLP,0.46,S&P 500,,,58.6636,NO
TBBK,"The Bancorp, Inc.",Banks—Regional,Financial Services,14.20,10.42,0.00,56.67,4.23,4.23,NMS,54.37,"2,661,900,800",67.51,,0.06,,,,39.89215,YES
TBI,"TrueBlue, Inc.",Staffing & Employment Services,Industrials,0.00,139.50,0.00,12,43.37,43.37,NYQ,8.37,"249,652,816",61.65,,0.70,,,,11.44055,NO
TBNK,Territorial Bancorp Inc.,Banks—Regional,Financial Services,0.00,87.17,0.39,11.27,7.74,8.13,NMS,10.46,"83,341,200",35.14,,0.23,,,,8.9795,YES
TBRG,"TruBridge, Inc.",Health Information Services,Healthcare,0.00,11.80,0.00,12.2,-1.53,-1.53,NMS,12.39,"185,358,128",53.18,,-0.03,,,,10.15215,YES
TCBI,"Texas Capital Bancshares, Inc.",Banks—Regional,Financial Services,26.73,16.45,0.00,68.85,-7.01,-7.01,NMS,74.04,"3,420,403,712",36.53,,-0.19,,,,61.23575,YES
TCBK,TriCo Bancshares,Banks—Regional,Financial Services,13.19,13.11,3.02,51.17,14.12,17.14,NMS,44.84,"1,479,406,080",109.06,,0.16,,,,38.6992,YES
TCOM,Trip.com Group Limited,Travel Services,Consumer Cyclical,16.20,12.96,0.00,64.54,36.39,36.39,NMS,47.32,"31,141,685,248",32.75,,1.11,,,,44.48815,YES
TCPC,BlackRock TCP Capital Corp.,Asset Management,Financial Services,0.00,5.71,16.04,8.67,2.66,18.70,NMS,8.445,"722,816,832",26.36,,0.71,,,,10.6366,NO
TDC,Teradata Corporation,Software—Infrastructure,Technology,45.48,11.79,0.00,37.42,28.55,28.55,NYQ,29.11,"2,797,470,976",36.93,,0.77,,,,36.64325,NO
TDG,TransDigm Group Incorporated,Aerospace & Defense,Industrials,51.26,34.31,0.00,1444.13,4.12,4.12,NYQ,1387,"77,826,514,944",27.39,XLI,0.15,S&P 500,,,1205.8748,YES
TDS,"Telephone and Data Systems, Inc.",Telecom Services,Communication Services,0.00,-138.24,0.69,21,-10.64,-9.95,NYQ,23.5,"2,675,851,008",57.5,,-0.17,,,,18.79525,YES
TDW,Tidewater Inc.,Oil & Gas Equipment & Services,Energy,25.03,9.52,0.00,117.67,55.17,55.17,NYQ,75.835,"3,980,692,736",49.1,,1.12,,,,85.2258,NO
TDY,Teledyne Technologies Incorporated,Scientific & Technical Instruments,Technology,23.68,20.23,0.00,474.89,9.07,9.07,NYQ,435.385,"20,369,139,712",21.43,,0.42,S&P 500,,,413.129,YES
TEAM,Atlassian Corporation,Software—Application,Technology,0.00,39.99,0.00,205.69,27.00,27.00,NMS,161.955,"42,112,835,584",40.34,,0.67,,,Nasdaq 100,190.79688,NO
TECH,Bio-Techne Corporation,Biotechnology,Healthcare,76.77,36.98,0.42,83.32,3.36,3.78,NMS,80.61,"12,788,454,400",32.81,,0.12,S&P 500,,,73.2073,YES
TECK,Teck Resources Limited,Other Industrial Metals & Mining,Basic Materials,23.75,22.54,0.78,58.53,20.23,21.01,NYQ,48.68,"25,340,690,432",41.45,,0.51,,,,44.9672,YES
TEL,TE Connectivity Ltd.,Electronic Components,Technology,13.41,18.16,1.78,172.09,15.03,16.81,NYQ,149.6025,"45,467,041,792",24.07,XLK,0.70,S&P 500,,,144.62665,YES
TELL,Tellurian Inc.,Oil & Gas E&P,Energy,0.00,-4.98,0.00,1.17,23.70,23.70,ASE,0.9458,"845,429,824",177.35,,0.13,,,,0.69125,YES
TER,"Teradyne, Inc.",Semiconductor Equipment & Materials,Technology,44.14,28.67,0.38,142.42,6.13,6.51,NMS,134.19,"21,896,587,264",41.41,XLK,0.16,S&P 500,,,119.74775,YES
TEVA,Teva Pharmaceutical Industries Limited,Drug Manufacturers—Specialty & Generic,Healthcare,0.00,6.45,0.00,21.14,18.39,18.39,NYQ,17.8568,"20,233,773,056",41.36,,0.44,,,,14.6052,YES
TEX,Terex Corporation,Farm & Heavy Construction Machinery,Industrials,7.33,7.81,1.22,63.4,18.50,19.72,NYQ,53.5,"3,579,150,080",39.27,,0.50,,,,57.66355,NO
TFC,Truist Financial Corporation,Banks—Regional,Financial Services,0.00,10.62,4.95,46.64,8.48,13.43,NYQ,42.995,"57,583,017,984",28.92,XLF,0.46,S&P 500,,,38.42685,YES
TFSL,TFS Financial Corporation,Banks—Regional,Financial Services,48.07,51.77,8.56,14,4.01,12.57,NMS,13.46,"3,746,281,472",26.28,,0.48,,,,13.12375,YES
TFX,Teleflex Incorporated,Medical Instruments & Supplies,Healthcare,44.07,15.96,0.56,261.45,6.33,6.89,NYQ,245.895,"11,585,957,888",26.56,,0.26,S&P 500,,,227.61806,YES
TGB,Taseko Mines Limited,Copper,Basic Materials,17.04,9.23,0.00,3.38,52.60,52.60,ASE,2.215,"653,856,896",65,,0.81,,,,2.0247,YES
TGI,"Triumph Group, Inc.",Aerospace & Defense,Industrials,0.00,15.02,0.00,16.13,20.64,20.64,NYQ,13.37,"1,033,863,360",74.94,,0.28,,,,14.4693,NO
TGLS,Tecnoglass Inc.,Building Materials,Basic Materials,22.17,16.75,0.66,66.2,-4.31,-3.65,NYQ,69.18,"3,251,224,832",57.16,,-0.06,,,,50.50455,YES
TGNA,TEGNA Inc.,Broadcasting,Communication Services,6.23,7.34,3.30,18.63,21.49,24.79,NYQ,15.335,"2,536,899,840",33.04,,0.75,,,,14.56115,YES
TGT,Target Corporation,Discount Stores,Consumer Defensive,16.17,14.86,2.92,177.2,13.20,16.12,NYQ,156.54,"72,114,061,312",26.06,XLP,0.62,S&P 500,,,151.1835,YES
TGTX,"TG Therapeutics, Inc.",Biotechnology,Healthcare,37.54,34.02,0.00,34.29,34.31,34.31,NCM,25.53,"3,953,405,440",68.3,,0.50,,,,17.581875,YES
THFF,First Financial Corporation,Banks—Regional,Financial Services,10.74,9.06,3.96,47,1.53,5.49,NMS,46.29,"546,874,688",28.23,,0.19,,,,39.4589,YES
THG,"The Hanover Insurance Group, Inc.",Insurance—Property & Casualty,Financial Services,19.82,11.00,2.27,157.14,5.41,7.68,NYQ,149.07,"5,364,090,368",19.32,,0.40,,,,131.00545,YES
THO,"THOR Industries, Inc.",Recreational Vehicles,Consumer Cyclical,21.80,16.22,1.84,101,-6.23,-4.39,NYQ,107.71,"5,729,934,848",47.78,,-0.09,,,,105.9747,YES
THR,"Thermon Group Holdings, Inc.",Specialty Industrial Machinery,Industrials,21.33,13.59,0.00,40,30.25,30.25,NYQ,30.71,"1,038,071,680",53.03,,0.57,,,,30.6843,YES
THRM,Gentherm Incorporated,Auto Parts,Consumer Cyclical,24.01,14.68,0.00,70.25,39.97,39.97,NMS,50.19,"1,572,633,344",35.64,,1.12,,,,51.02825,NO
THS,"TreeHouse Foods, Inc.",Packaged Foods,Consumer Defensive,0.00,13.84,0.00,40.25,-4.35,-4.35,NYQ,42.08,"2,183,952,128",41.1,,-0.11,,,,38.66305,YES
THTX,Theratechnologies Inc.,Biotechnology,Healthcare,0.00,8.75,0.00,10.5,757.28,757.28,NCM,1.2248,"56,316,304",184.69,,4.10,,,,1.45165,NO
TILE,"Interface, Inc.",Building Products & Equipment,Industrials,16.80,13.37,0.21,22.67,19.44,19.65,NMS,18.98,"1,106,611,840",48.15,,0.41,,,,15.07425,YES
TJX,"The TJX Companies, Inc.",Apparel Retail,Consumer Cyclical,28.65,25.78,1.28,128.36,8.47,9.75,NYQ,118.34,"133,472,124,928",18.97,XLY,0.51,S&P 500,,,102.3424,YES
TKR,The Timken Company,Tools & Accessories,Industrials,17.02,11.86,1.67,92.78,11.26,12.93,NYQ,83.39,"5,849,935,872",37.04,,0.35,,,,83.05115,YES
TLYS,"Tilly's, Inc.",Apparel Retail,Consumer Cyclical,0.00,-10.98,0.00,6,18.81,18.81,NYQ,5.05,"152,267,104",55.94,,0.34,,,,6.27775,NO
TM,Toyota Motor Corporation,Auto Manufacturers,Consumer Cyclical,7.04,7.85,2.27,242.87,31.92,34.19,NYQ,184.105,"247,982,063,616",24.97,,1.37,,,,208.0483,NO
TMO,Thermo Fisher Scientific Inc.,Diagnostics & Research,Healthcare,38.51,25.93,0.26,643.91,3.78,4.04,NYQ,620.435,"237,003,685,888",23.37,XLV,0.17,S&P 500,,,567.7807,YES
TMUS,"T-Mobile US, Inc.",Telecom Services,Communication Services,25.13,17.95,1.32,209.3,4.23,5.55,NMS,200.81,"234,301,095,936",24.17,XLC,0.23,S&P 500,,Nasdaq 100,171.2754,YES
TNC,Tennant Company,Specialty Industrial Machinery,Industrials,16.15,14.30,1.20,128.5,37.42,38.62,NYQ,93.51,"1,767,759,872",37.97,,1.02,,,,101.5487,NO
TNK,Teekay Tankers Ltd.,Oil & Gas Midstream,Energy,4.44,3.99,1.79,79.67,39.89,41.68,NYQ,56.95,"1,954,387,328",40.04,,1.04,,,,59.2695,NO
TNL,Travel + Leisure Co.,Travel Services,Consumer Cyclical,8.02,6.97,4.69,52.55,18.95,23.64,NYQ,44.18,"3,087,519,232",29.53,,0.80,,,,43.377,YES
TOL,"Toll Brothers, Inc.",Residential Construction,Consumer Cyclical,10.53,10.42,0.61,154.26,1.17,1.78,NYQ,152.48,"15,393,180,672",36.71,,0.05,,,,118.36185,YES
TPC,Tutor Perini Corporation,Engineering & Construction,Industrials,0.00,14.71,0.00,29.33,13.93,13.93,NYQ,25.745,"1,348,765,184",49.94,,0.28,,,,16.05315,YES
TPR,"Tapestry, Inc.",Luxury Goods,Consumer Cyclical,12.23,9.09,3.25,48.38,13.04,16.29,NYQ,42.8,"9,853,458,432",35.84,XLY,0.45,S&P 500,,,41.16375,YES
TPST,"Tempest Therapeutics, Inc.",Biotechnology,Healthcare,0.00,-0.92,0.00,18.6,1182.32,1182.32,NCM,1.4505,"36,563,916",140.6,,8.41,,,,3.06441,NO
TPX,"Tempur Sealy International, Inc.","Furnishings, Fixtures & Appliances",Consumer Cyclical,25.99,18.61,0.98,58.38,7.43,8.41,NYQ,54.34,"9,436,086,272",36.15,,0.23,,,,50.7601,YES
TRAK,"ReposiTrak, Inc.",Software—Application,Technology,70.93,56.74,0.34,24,20.85,21.19,NYQ,19.86,"361,926,656",48.99,,0.43,,,,15.17475,YES
TRC,Tejon Ranch Co.,Conglomerates,Industrials,461.76,0.00,0.00,26.25,42.12,42.12,NYQ,18.4704,"495,278,240",32.93,,1.28,,,,16.81845,YES
TREE,"LendingTree, Inc.",Financial Conglomerates,Financial Services,0.00,15.65,0.00,62.57,4.13,4.13,NMS,60.09,"801,762,816",71.87,,0.06,,,,40.8563,YES
TREX,"Trex Company, Inc.",Building Products & Equipment,Industrials,29.16,32.22,0.00,79.84,13.15,13.15,NYQ,70.56,"7,670,365,696",37.95,,0.35,,,,82.23115,NO
TRGP,Targa Resources Corp.,Oil & Gas Midstream,Energy,32.01,19.39,1.97,152.53,0.33,2.30,NYQ,152.03,"33,306,732,544",28.03,XLE,0.08,S&P 500,,,113.27,YES
TRI,Thomson Reuters Corporation,Specialty Business Services,Industrials,32.97,40.52,1.28,165.84,-2.33,-1.05,NYQ,169.79,"76,515,860,480",21.73,,-0.05,,,,158.70094,YES
